RegionID,RegionName,Country
4055,Region_4055,Ecuador
4056,Region_4056,Paraguay
4057,Region_4057,Bolivia
4058,Region_4058,Uruguay
4059,Region_4059,Czech Republic
4060,Region_4060,Hungary
4061,Region_4061,Romania
4062,Region_4062,Bulgaria
4063,Region_4063,Slovakia
4064,Region_4064,Slovenia
4065,Region_4065,Croatia
4066,Region_4066,Serbia
4067,Region_4067,Lithuania
4068,Region_4068,Latvia
4069,Region_4069,Estonia
4070,Region_4070,Ukraine
4071,Region_4071,Belarus
4072,Region_4072,Kazakhstan
4073,Region_4073,Uzbekistan
4074,Region_4074,Turkmenistan
4075,Region_4075,Tajikistan
4076,Region_4076,Kyrgyzstan
4077,Region_4077,Mongolia
4078,Region_4078,Myanmar
4079,Region_4079,Cambodia
4080,Region_4080,Laos
4081,Region_4081,United States
4082,Region_4082,Canada
4083,Region_4083,Mexico
4084,Region_4084,Brazil
4085,Region_4085,United Kingdom
4086,Region_4086,Germany
4087,Region_4087,France
4088,Region_4088,Italy
4089,Region_4089,Spain
4090,Region_4090,Netherlands
4091,Region_4091,Australia
4092,Region_4092,India
4093,Region_4093,China
4094,Region_4094,Japan
4095,Region_4095,South Korea
4096,Region_4096,South Africa
4097,Region_4097,Egypt
4098,Region_4098,Russia
4099,Region_4099,Turkey
4100,Region_4100,Saudi Arabia
4101,Region_4101,Argentina
4102,Region_4102,Chile
4103,Region_4103,Colombia
4104,Region_4104,Peru
4105,Region_4105,New Zealand
4106,Region_4106,Sweden
4107,Region_4107,Norway
4108,Region_4108,Denmark
4109,Region_4109,Finland
4110,Region_4110,Poland
4111,Region_4111,Portugal
4112,Region_4112,Belgium
4113,Region_4113,Switzerland
4114,Region_4114,Austria
4115,Region_4115,Greece
4116,Region_4116,Ireland
4117,Region_4117,Thailand
4118,Region_4118,Vietnam
4119,Region_4119,Malaysia
4120,Region_4120,Indonesia
4121,Region_4121,Philippines
4122,Region_4122,Pakistan
4123,Region_4123,Bangladesh
4124,Region_4124,Sri Lanka
4125,Region_4125,Nepal
4126,Region_4126,UAE
4127,Region_4127,Qatar
4128,Region_4128,Kuwait
4129,Region_4129,Oman
4130,Region_4130,Nigeria
4131,Region_4131,Kenya
4132,Region_4132,Morocco
4133,Region_4133,Algeria
4134,Region_4134,Venezuela
4135,Region_4135,Ecuador
4136,Region_4136,Paraguay
4137,Region_4137,Bolivia
4138,Region_4138,Uruguay
4139,Region_4139,Czech Republic
4140,Region_4140,Hungary
4141,Region_4141,Romania
4142,Region_4142,Bulgaria
4143,Region_4143,Slovakia
4144,Region_4144,Slovenia
4145,Region_4145,Croatia
4146,Region_4146,Serbia
4147,Region_4147,Lithuania
4148,Region_4148,Latvia
4149,Region_4149,Estonia
4150,Region_4150,Ukraine
4151,Region_4151,Belarus
4152,Region_4152,Kazakhstan
4153,Region_4153,Uzbekistan
4154,Region_4154,Turkmenistan
4155,Region_4155,Tajikistan
4156,Region_4156,Kyrgyzstan
4157,Region_4157,Mongolia
4158,Region_4158,Myanmar
4159,Region_4159,Cambodia
4160,Region_4160,Laos
4161,Region_4161,United States
4162,Region_4162,Canada
4163,Region_4163,Mexico
4164,Region_4164,Brazil
4165,Region_4165,United Kingdom
4166,Region_4166,Germany
4167,Region_4167,France
4168,Region_4168,Italy
4169,Region_4169,Spain
4170,Region_4170,Netherlands
4171,Region_4171,Australia
4172,Region_4172,India
4173,Region_4173,China
4174,Region_4174,Japan
4175,Region_4175,South Korea
4176,Region_4176,South Africa
4177,Region_4177,Egypt
4178,Region_4178,Russia
4179,Region_4179,Turkey
4180,Region_4180,Saudi Arabia
4181,Region_4181,Argentina
4182,Region_4182,Chile
4183,Region_4183,Colombia
4184,Region_4184,Peru
4185,Region_4185,New Zealand
4186,Region_4186,Sweden
4187,Region_4187,Norway
4188,Region_4188,Denmark
4189,Region_4189,Finland
4190,Region_4190,Poland
4191,Region_4191,Portugal
4192,Region_4192,Belgium
4193,Region_4193,Switzerland
4194,Region_4194,Austria
4195,Region_4195,Greece
4196,Region_4196,Ireland
4197,Region_4197,Thailand
4198,Region_4198,Vietnam
4199,Region_4199,Malaysia
4200,Region_4200,Indonesia
4201,Region_4201,Philippines
4202,Region_4202,Pakistan
4203,Region_4203,Bangladesh
4204,Region_4204,Sri Lanka
4205,Region_4205,Nepal
4206,Region_4206,UAE
4207,Region_4207,Qatar
4208,Region_4208,Kuwait
4209,Region_4209,Oman
4210,Region_4210,Nigeria
4211,Region_4211,Kenya
4212,Region_4212,Morocco
4213,Region_4213,Algeria
4214,Region_4214,Venezuela
4215,Region_4215,Ecuador
4216,Region_4216,Paraguay
4217,Region_4217,Bolivia
4218,Region_4218,Uruguay
4219,Region_4219,Czech Republic
4220,Region_4220,Hungary
4221,Region_4221,Romania
4222,Region_4222,Bulgaria
4223,Region_4223,Slovakia
4224,Region_4224,Slovenia
4225,Region_4225,Croatia
4226,Region_4226,Serbia
4227,Region_4227,Lithuania
4228,Region_4228,Latvia
4229,Region_4229,Estonia
4230,Region_4230,Ukraine
4231,Region_4231,Belarus
4232,Region_4232,Kazakhstan
4233,Region_4233,Uzbekistan
4234,Region_4234,Turkmenistan
4235,Region_4235,Tajikistan
4236,Region_4236,Kyrgyzstan
4237,Region_4237,Mongolia
4238,Region_4238,Myanmar
4239,Region_4239,Cambodia
4240,Region_4240,Laos
4241,Region_4241,United States
4242,Region_4242,Canada
4243,Region_4243,Mexico
4244,Region_4244,Brazil
4245,Region_4245,United Kingdom
4246,Region_4246,Germany
4247,Region_4247,France
4248,Region_4248,Italy
4249,Region_4249,Spain
4250,Region_4250,Netherlands
4251,Region_4251,Australia
4252,Region_4252,India
4253,Region_4253,China
4254,Region_4254,Japan
4255,Region_4255,South Korea
4256,Region_4256,South Africa
4257,Region_4257,Egypt
4258,Region_4258,Russia
4259,Region_4259,Turkey
4260,Region_4260,Saudi Arabia
4261,Region_4261,Argentina
4262,Region_4262,Chile
4263,Region_4263,Colombia
4264,Region_4264,Peru
4265,Region_4265,New Zealand
4266,Region_4266,Sweden
4267,Region_4267,Norway
4268,Region_4268,Denmark
4269,Region_4269,Finland
4270,Region_4270,Poland
4271,Region_4271,Portugal
4272,Region_4272,Belgium
4273,Region_4273,Switzerland
4274,Region_4274,Austria
4275,Region_4275,Greece
4276,Region_4276,Ireland
4277,Region_4277,Thailand
4278,Region_4278,Vietnam
4279,Region_4279,Malaysia
4280,Region_4280,Indonesia
4281,Region_4281,Philippines
4282,Region_4282,Pakistan
4283,Region_4283,Bangladesh
4284,Region_4284,Sri Lanka
4285,Region_4285,Nepal
4286,Region_4286,UAE
4287,Region_4287,Qatar
4288,Region_4288,Kuwait
4289,Region_4289,Oman
4290,Region_4290,Nigeria
4291,Region_4291,Kenya
4292,Region_4292,Morocco
4293,Region_4293,Algeria
4294,Region_4294,Venezuela
4295,Region_4295,Ecuador
4296,Region_4296,Paraguay
4297,Region_4297,Bolivia
4298,Region_4298,Uruguay
4299,Region_4299,Czech Republic
4300,Region_4300,Hungary
4301,Region_4301,Romania
4302,Region_4302,Bulgaria
4303,Region_4303,Slovakia
4304,Region_4304,Slovenia
4305,Region_4305,Croatia
4306,Region_4306,Serbia
4307,Region_4307,Lithuania
4308,Region_4308,Latvia
4309,Region_4309,Estonia
4310,Region_4310,Ukraine
4311,Region_4311,Belarus
4312,Region_4312,Kazakhstan
4313,Region_4313,Uzbekistan
4314,Region_4314,Turkmenistan
4315,Region_4315,Tajikistan
4316,Region_4316,Kyrgyzstan
4317,Region_4317,Mongolia
4318,Region_4318,Myanmar
4319,Region_4319,Cambodia
4320,Region_4320,Laos
4321,Region_4321,United States
4322,Region_4322,Canada
4323,Region_4323,Mexico
4324,Region_4324,Brazil
4325,Region_4325,United Kingdom
4326,Region_4326,Germany
4327,Region_4327,France
4328,Region_4328,Italy
4329,Region_4329,Spain
4330,Region_4330,Netherlands
4331,Region_4331,Australia
4332,Region_4332,India
4333,Region_4333,China
4334,Region_4334,Japan
4335,Region_4335,South Korea
4336,Region_4336,South Africa
4337,Region_4337,Egypt
4338,Region_4338,Russia
4339,Region_4339,Turkey
4340,Region_4340,Saudi Arabia
4341,Region_4341,Argentina
4342,Region_4342,Chile
4343,Region_4343,Colombia
4344,Region_4344,Peru
4345,Region_4345,New Zealand
4346,Region_4346,Sweden
4347,Region_4347,Norway
4348,Region_4348,Denmark
4349,Region_4349,Finland
4350,Region_4350,Poland
4351,Region_4351,Portugal
4352,Region_4352,Belgium
4353,Region_4353,Switzerland
4354,Region_4354,Austria
4355,Region_4355,Greece
4356,Region_4356,Ireland
4357,Region_4357,Thailand
4358,Region_4358,Vietnam
4359,Region_4359,Malaysia
4360,Region_4360,Indonesia
4361,Region_4361,Philippines
4362,Region_4362,Pakistan
4363,Region_4363,Bangladesh
4364,Region_4364,Sri Lanka
4365,Region_4365,Nepal
4366,Region_4366,UAE
4367,Region_4367,Qatar
4368,Region_4368,Kuwait
4369,Region_4369,Oman
4370,Region_4370,Nigeria
4371,Region_4371,Kenya
4372,Region_4372,Morocco
4373,Region_4373,Algeria
4374,Region_4374,Venezuela
4375,Region_4375,Ecuador
4376,Region_4376,Paraguay
4377,Region_4377,Bolivia
4378,Region_4378,Uruguay
4379,Region_4379,Czech Republic
4380,Region_4380,Hungary
4381,Region_4381,Romania
4382,Region_4382,Bulgaria
4383,Region_4383,Slovakia
4384,Region_4384,Slovenia
4385,Region_4385,Croatia
4386,Region_4386,Serbia
4387,Region_4387,Lithuania
4388,Region_4388,Latvia
4389,Region_4389,Estonia
4390,Region_4390,Ukraine
4391,Region_4391,Belarus
4392,Region_4392,Kazakhstan
4393,Region_4393,Uzbekistan
4394,Region_4394,Turkmenistan
4395,Region_4395,Tajikistan
4396,Region_4396,Kyrgyzstan
4397,Region_4397,Mongolia
4398,Region_4398,Myanmar
4399,Region_4399,Cambodia
4400,Region_4400,Laos
4401,Region_4401,United States
4402,Region_4402,Canada
4403,Region_4403,Mexico
4404,Region_4404,Brazil
4405,Region_4405,United Kingdom
4406,Region_4406,Germany
4407,Region_4407,France
4408,Region_4408,Italy
4409,Region_4409,Spain
4410,Region_4410,Netherlands
4411,Region_4411,Australia
4412,Region_4412,India
4413,Region_4413,China
4414,Region_4414,Japan
4415,Region_4415,South Korea
4416,Region_4416,South Africa
4417,Region_4417,Egypt
4418,Region_4418,Russia
4419,Region_4419,Turkey
4420,Region_4420,Saudi Arabia
4421,Region_4421,Argentina
4422,Region_4422,Chile
4423,Region_4423,Colombia
4424,Region_4424,Peru
4425,Region_4425,New Zealand
4426,Region_4426,Sweden
4427,Region_4427,Norway
4428,Region_4428,Denmark
4429,Region_4429,Finland
4430,Region_4430,Poland
4431,Region_4431,Portugal
4432,Region_4432,Belgium
4433,Region_4433,Switzerland
4434,Region_4434,Austria
4435,Region_4435,Greece
4436,Region_4436,Ireland
4437,Region_4437,Thailand
4438,Region_4438,Vietnam
4439,Region_4439,Malaysia
4440,Region_4440,Indonesia
4441,Region_4441,Philippines
4442,Region_4442,Pakistan
4443,Region_4443,Bangladesh
4444,Region_4444,Sri Lanka
4445,Region_4445,Nepal
4446,Region_4446,UAE
4447,Region_4447,Qatar
4448,Region_4448,Kuwait
4449,Region_4449,Oman
4450,Region_4450,Nigeria
4451,Region_4451,Kenya
4452,Region_4452,Morocco
4453,Region_4453,Algeria
4454,Region_4454,Venezuela
4455,Region_4455,Ecuador
4456,Region_4456,Paraguay
4457,Region_4457,Bolivia
4458,Region_4458,Uruguay
4459,Region_4459,Czech Republic
4460,Region_4460,Hungary
4461,Region_4461,Romania
4462,Region_4462,Bulgaria
4463,Region_4463,Slovakia
4464,Region_4464,Slovenia
4465,Region_4465,Croatia
4466,Region_4466,Serbia
4467,Region_4467,Lithuania
4468,Region_4468,Latvia
4469,Region_4469,Estonia
4470,Region_4470,Ukraine
4471,Region_4471,Belarus
4472,Region_4472,Kazakhstan
4473,Region_4473,Uzbekistan
4474,Region_4474,Turkmenistan
4475,Region_4475,Tajikistan
4476,Region_4476,Kyrgyzstan
4477,Region_4477,Mongolia
4478,Region_4478,Myanmar
4479,Region_4479,Cambodia
4480,Region_4480,Laos
4481,Region_4481,United States
4482,Region_4482,Canada
4483,Region_4483,Mexico
4484,Region_4484,Brazil
4485,Region_4485,United Kingdom
4486,Region_4486,Germany
4487,Region_4487,France
4488,Region_4488,Italy
4489,Region_4489,Spain
4490,Region_4490,Netherlands
4491,Region_4491,Australia
4492,Region_4492,India
4493,Region_4493,China
4494,Region_4494,Japan
4495,Region_4495,South Korea
4496,Region_4496,South Africa
4497,Region_4497,Egypt
4498,Region_4498,Russia
4499,Region_4499,Turkey
4500,Region_4500,Saudi Arabia
4501,Region_4501,Argentina
4502,Region_4502,Chile
4503,Region_4503,Colombia
4504,Region_4504,Peru
4505,Region_4505,New Zealand
4506,Region_4506,Sweden
4507,Region_4507,Norway
4508,Region_4508,Denmark
4509,Region_4509,Finland
4510,Region_4510,Poland
4511,Region_4511,Portugal
4512,Region_4512,Belgium
4513,Region_4513,Switzerland
4514,Region_4514,Austria
4515,Region_4515,Greece
4516,Region_4516,Ireland
4517,Region_4517,Thailand
4518,Region_4518,Vietnam
4519,Region_4519,Malaysia
4520,Region_4520,Indonesia
4521,Region_4521,Philippines
4522,Region_4522,Pakistan
4523,Region_4523,Bangladesh
4524,Region_4524,Sri Lanka
4525,Region_4525,Nepal
4526,Region_4526,UAE
4527,Region_4527,Qatar
4528,Region_4528,Kuwait
4529,Region_4529,Oman
4530,Region_4530,Nigeria
4531,Region_4531,Kenya
4532,Region_4532,Morocco
4533,Region_4533,Algeria
4534,Region_4534,Venezuela
4535,Region_4535,Ecuador
4536,Region_4536,Paraguay
4537,Region_4537,Bolivia
4538,Region_4538,Uruguay
4539,Region_4539,Czech Republic
4540,Region_4540,Hungary
4541,Region_4541,Romania
4542,Region_4542,Bulgaria
4543,Region_4543,Slovakia
4544,Region_4544,Slovenia
4545,Region_4545,Croatia
4546,Region_4546,Serbia
4547,Region_4547,Lithuania
4548,Region_4548,Latvia
4549,Region_4549,Estonia
4550,Region_4550,Ukraine
4551,Region_4551,Belarus
4552,Region_4552,Kazakhstan
4553,Region_4553,Uzbekistan
4554,Region_4554,Turkmenistan
4555,Region_4555,Tajikistan
4556,Region_4556,Kyrgyzstan
4557,Region_4557,Mongolia
4558,Region_4558,Myanmar
4559,Region_4559,Cambodia
4560,Region_4560,Laos
4561,Region_4561,United States
4562,Region_4562,Canada
4563,Region_4563,Mexico
4564,Region_4564,Brazil
4565,Region_4565,United Kingdom
4566,Region_4566,Germany
4567,Region_4567,France
4568,Region_4568,Italy
4569,Region_4569,Spain
4570,Region_4570,Netherlands
4571,Region_4571,Australia
4572,Region_4572,India
4573,Region_4573,China
4574,Region_4574,Japan
4575,Region_4575,South Korea
4576,Region_4576,South Africa
4577,Region_4577,Egypt
4578,Region_4578,Russia
4579,Region_4579,Turkey
4580,Region_4580,Saudi Arabia
4581,Region_4581,Argentina
4582,Region_4582,Chile
4583,Region_4583,Colombia
4584,Region_4584,Peru
4585,Region_4585,New Zealand
4586,Region_4586,Sweden
4587,Region_4587,Norway
4588,Region_4588,Denmark
4589,Region_4589,Finland
4590,Region_4590,Poland
4591,Region_4591,Portugal
4592,Region_4592,Belgium
4593,Region_4593,Switzerland
4594,Region_4594,Austria
4595,Region_4595,Greece
4596,Region_4596,Ireland
4597,Region_4597,Thailand
4598,Region_4598,Vietnam
4599,Region_4599,Malaysia
4600,Region_4600,Indonesia
4601,Region_4601,Philippines
4602,Region_4602,Pakistan
4603,Region_4603,Bangladesh
4604,Region_4604,Sri Lanka
4605,Region_4605,Nepal
4606,Region_4606,UAE
4607,Region_4607,Qatar
4608,Region_4608,Kuwait
4609,Region_4609,Oman
4610,Region_4610,Nigeria
4611,Region_4611,Kenya
4612,Region_4612,Morocco
4613,Region_4613,Algeria
4614,Region_4614,Venezuela
4615,Region_4615,Ecuador
4616,Region_4616,Paraguay
4617,Region_4617,Bolivia
4618,Region_4618,Uruguay
4619,Region_4619,Czech Republic
4620,Region_4620,Hungary
4621,Region_4621,Romania
4622,Region_4622,Bulgaria
4623,Region_4623,Slovakia
4624,Region_4624,Slovenia
4625,Region_4625,Croatia
4626,Region_4626,Serbia
4627,Region_4627,Lithuania
4628,Region_4628,Latvia
4629,Region_4629,Estonia
4630,Region_4630,Ukraine
4631,Region_4631,Belarus
4632,Region_4632,Kazakhstan
4633,Region_4633,Uzbekistan
4634,Region_4634,Turkmenistan
4635,Region_4635,Tajikistan
4636,Region_4636,Kyrgyzstan
4637,Region_4637,Mongolia
4638,Region_4638,Myanmar
4639,Region_4639,Cambodia
4640,Region_4640,Laos
4641,Region_4641,United States
4642,Region_4642,Canada
4643,Region_4643,Mexico
4644,Region_4644,Brazil
4645,Region_4645,United Kingdom
4646,Region_4646,Germany
4647,Region_4647,France
4648,Region_4648,Italy
4649,Region_4649,Spain
4650,Region_4650,Netherlands
4651,Region_4651,Australia
4652,Region_4652,India
4653,Region_4653,China
4654,Region_4654,Japan
4655,Region_4655,South Korea
4656,Region_4656,South Africa
4657,Region_4657,Egypt
4658,Region_4658,Russia
4659,Region_4659,Turkey
4660,Region_4660,Saudi Arabia
4661,Region_4661,Argentina
4662,Region_4662,Chile
4663,Region_4663,Colombia
4664,Region_4664,Peru
4665,Region_4665,New Zealand
4666,Region_4666,Sweden
4667,Region_4667,Norway
4668,Region_4668,Denmark
4669,Region_4669,Finland
4670,Region_4670,Poland
4671,Region_4671,Portugal
4672,Region_4672,Belgium
4673,Region_4673,Switzerland
4674,Region_4674,Austria
4675,Region_4675,Greece
4676,Region_4676,Ireland
4677,Region_4677,Thailand
4678,Region_4678,Vietnam
4679,Region_4679,Malaysia
4680,Region_4680,Indonesia
4681,Region_4681,Philippines
4682,Region_4682,Pakistan
4683,Region_4683,Bangladesh
4684,Region_4684,Sri Lanka
4685,Region_4685,Nepal
4686,Region_4686,UAE
4687,Region_4687,Qatar
4688,Region_4688,Kuwait
4689,Region_4689,Oman
4690,Region_4690,Nigeria
4691,Region_4691,Kenya
4692,Region_4692,Morocco
4693,Region_4693,Algeria
4694,Region_4694,Venezuela
4695,Region_4695,Ecuador
4696,Region_4696,Paraguay
4697,Region_4697,Bolivia
4698,Region_4698,Uruguay
4699,Region_4699,Czech Republic
4700,Region_4700,Hungary
4701,Region_4701,Romania
4702,Region_4702,Bulgaria
4703,Region_4703,Slovakia
4704,Region_4704,Slovenia
4705,Region_4705,Croatia
4706,Region_4706,Serbia
4707,Region_4707,Lithuania
4708,Region_4708,Latvia
4709,Region_4709,Estonia
4710,Region_4710,Ukraine
4711,Region_4711,Belarus
4712,Region_4712,Kazakhstan
4713,Region_4713,Uzbekistan
4714,Region_4714,Turkmenistan
4715,Region_4715,Tajikistan
4716,Region_4716,Kyrgyzstan
4717,Region_4717,Mongolia
4718,Region_4718,Myanmar
4719,Region_4719,Cambodia
4720,Region_4720,Laos
4721,Region_4721,United States
4722,Region_4722,Canada
4723,Region_4723,Mexico
4724,Region_4724,Brazil
4725,Region_4725,United Kingdom
4726,Region_4726,Germany
4727,Region_4727,France
4728,Region_4728,Italy
4729,Region_4729,Spain
4730,Region_4730,Netherlands
4731,Region_4731,Australia
4732,Region_4732,India
4733,Region_4733,China
4734,Region_4734,Japan
4735,Region_4735,South Korea
4736,Region_4736,South Africa
4737,Region_4737,Egypt
4738,Region_4738,Russia
4739,Region_4739,Turkey
4740,Region_4740,Saudi Arabia
4741,Region_4741,Argentina
4742,Region_4742,Chile
4743,Region_4743,Colombia
4744,Region_4744,Peru
4745,Region_4745,New Zealand
4746,Region_4746,Sweden
4747,Region_4747,Norway
4748,Region_4748,Denmark
4749,Region_4749,Finland
4750,Region_4750,Poland
4751,Region_4751,Portugal
4752,Region_4752,Belgium
4753,Region_4753,Switzerland
4754,Region_4754,Austria
4755,Region_4755,Greece
4756,Region_4756,Ireland
4757,Region_4757,Thailand
4758,Region_4758,Vietnam
4759,Region_4759,Malaysia
4760,Region_4760,Indonesia
4761,Region_4761,Philippines
4762,Region_4762,Pakistan
4763,Region_4763,Bangladesh
4764,Region_4764,Sri Lanka
4765,Region_4765,Nepal
4766,Region_4766,UAE
4767,Region_4767,Qatar
4768,Region_4768,Kuwait
4769,Region_4769,Oman
4770,Region_4770,Nigeria
4771,Region_4771,Kenya
4772,Region_4772,Morocco
4773,Region_4773,Algeria
4774,Region_4774,Venezuela
4775,Region_4775,Ecuador
4776,Region_4776,Paraguay
4777,Region_4777,Bolivia
4778,Region_4778,Uruguay
4779,Region_4779,Czech Republic
4780,Region_4780,Hungary
4781,Region_4781,Romania
4782,Region_4782,Bulgaria
4783,Region_4783,Slovakia
4784,Region_4784,Slovenia
4785,Region_4785,Croatia
4786,Region_4786,Serbia
4787,Region_4787,Lithuania
4788,Region_4788,Latvia
4789,Region_4789,Estonia
4790,Region_4790,Ukraine
4791,Region_4791,Belarus
4792,Region_4792,Kazakhstan
4793,Region_4793,Uzbekistan
4794,Region_4794,Turkmenistan
4795,Region_4795,Tajikistan
4796,Region_4796,Kyrgyzstan
4797,Region_4797,Mongolia
4798,Region_4798,Myanmar
4799,Region_4799,Cambodia
4800,Region_4800,Laos
4801,Region_4801,United States
4802,Region_4802,Canada
4803,Region_4803,Mexico
4804,Region_4804,Brazil
4805,Region_4805,United Kingdom
4806,Region_4806,Germany
4807,Region_4807,France
4808,Region_4808,Italy
4809,Region_4809,Spain
4810,Region_4810,Netherlands
4811,Region_4811,Australia
4812,Region_4812,India
4813,Region_4813,China
4814,Region_4814,Japan
4815,Region_4815,South Korea
4816,Region_4816,South Africa
4817,Region_4817,Egypt
4818,Region_4818,Russia
4819,Region_4819,Turkey
4820,Region_4820,Saudi Arabia
4821,Region_4821,Argentina
4822,Region_4822,Chile
4823,Region_4823,Colombia
4824,Region_4824,Peru
4825,Region_4825,New Zealand
4826,Region_4826,Sweden
4827,Region_4827,Norway
4828,Region_4828,Denmark
4829,Region_4829,Finland
4830,Region_4830,Poland
4831,Region_4831,Portugal
4832,Region_4832,Belgium
4833,Region_4833,Switzerland
4834,Region_4834,Austria
4835,Region_4835,Greece
4836,Region_4836,Ireland
4837,Region_4837,Thailand
4838,Region_4838,Vietnam
4839,Region_4839,Malaysia
4840,Region_4840,Indonesia
4841,Region_4841,Philippines
4842,Region_4842,Pakistan
4843,Region_4843,Bangladesh
4844,Region_4844,Sri Lanka
4845,Region_4845,Nepal
4846,Region_4846,UAE
4847,Region_4847,Qatar
4848,Region_4848,Kuwait
4849,Region_4849,Oman
4850,Region_4850,Nigeria
4851,Region_4851,Kenya
4852,Region_4852,Morocco
4853,Region_4853,Algeria
4854,Region_4854,Venezuela
4855,Region_4855,Ecuador
4856,Region_4856,Paraguay
4857,Region_4857,Bolivia
4858,Region_4858,Uruguay
4859,Region_4859,Czech Republic
4860,Region_4860,Hungary
4861,Region_4861,Romania
4862,Region_4862,Bulgaria
4863,Region_4863,Slovakia
4864,Region_4864,Slovenia
4865,Region_4865,Croatia
4866,Region_4866,Serbia
4867,Region_4867,Lithuania
4868,Region_4868,Latvia
4869,Region_4869,Estonia
4870,Region_4870,Ukraine
4871,Region_4871,Belarus
4872,Region_4872,Kazakhstan
4873,Region_4873,Uzbekistan
4874,Region_4874,Turkmenistan
4875,Region_4875,Tajikistan
4876,Region_4876,Kyrgyzstan
4877,Region_4877,Mongolia
4878,Region_4878,Myanmar
4879,Region_4879,Cambodia
4880,Region_4880,Laos
4881,Region_4881,United States
4882,Region_4882,Canada
4883,Region_4883,Mexico
4884,Region_4884,Brazil
4885,Region_4885,United Kingdom
4886,Region_4886,Germany
4887,Region_4887,France
4888,Region_4888,Italy
4889,Region_4889,Spain
4890,Region_4890,Netherlands
4891,Region_4891,Australia
4892,Region_4892,India
4893,Region_4893,China
4894,Region_4894,Japan
4895,Region_4895,South Korea
4896,Region_4896,South Africa
4897,Region_4897,Egypt
4898,Region_4898,Russia
4899,Region_4899,Turkey
4900,Region_4900,Saudi Arabia
4901,Region_4901,Argentina
4902,Region_4902,Chile
4903,Region_4903,Colombia
4904,Region_4904,Peru
4905,Region_4905,New Zealand
4906,Region_4906,Sweden
4907,Region_4907,Norway
4908,Region_4908,Denmark
4909,Region_4909,Finland
4910,Region_4910,Poland
4911,Region_4911,Portugal
4912,Region_4912,Belgium
4913,Region_4913,Switzerland
4914,Region_4914,Austria
4915,Region_4915,Greece
4916,Region_4916,Ireland
4917,Region_4917,Thailand
4918,Region_4918,Vietnam
4919,Region_4919,Malaysia
4920,Region_4920,Indonesia
4921,Region_4921,Philippines
4922,Region_4922,Pakistan
4923,Region_4923,Bangladesh
4924,Region_4924,Sri Lanka
4925,Region_4925,Nepal
4926,Region_4926,UAE
4927,Region_4927,Qatar
4928,Region_4928,Kuwait
4929,Region_4929,Oman
4930,Region_4930,Nigeria
4931,Region_4931,Kenya
4932,Region_4932,Morocco
4933,Region_4933,Algeria
4934,Region_4934,Venezuela
4935,Region_4935,Ecuador
4936,Region_4936,Paraguay
4937,Region_4937,Bolivia
4938,Region_4938,Uruguay
4939,Region_4939,Czech Republic
4940,Region_4940,Hungary
4941,Region_4941,Romania
4942,Region_4942,Bulgaria
4943,Region_4943,Slovakia
4944,Region_4944,Slovenia
4945,Region_4945,Croatia
4946,Region_4946,Serbia
4947,Region_4947,Lithuania
4948,Region_4948,Latvia
4949,Region_4949,Estonia
4950,Region_4950,Ukraine
4951,Region_4951,Belarus
4952,Region_4952,Kazakhstan
4953,Region_4953,Uzbekistan
4954,Region_4954,Turkmenistan
4955,Region_4955,Tajikistan
4956,Region_4956,Kyrgyzstan
4957,Region_4957,Mongolia
4958,Region_4958,Myanmar
4959,Region_4959,Cambodia
4960,Region_4960,Laos
4961,Region_4961,United States
4962,Region_4962,Canada
4963,Region_4963,Mexico
4964,Region_4964,Brazil
4965,Region_4965,United Kingdom
4966,Region_4966,Germany
4967,Region_4967,France
4968,Region_4968,Italy
4969,Region_4969,Spain
4970,Region_4970,Netherlands
4971,Region_4971,Australia
4972,Region_4972,India
4973,Region_4973,China
4974,Region_4974,Japan
4975,Region_4975,South Korea
4976,Region_4976,South Africa
4977,Region_4977,Egypt
4978,Region_4978,Russia
4979,Region_4979,Turkey
4980,Region_4980,Saudi Arabia
4981,Region_4981,Argentina
4982,Region_4982,Chile
4983,Region_4983,Colombia
4984,Region_4984,Peru
4985,Region_4985,New Zealand
4986,Region_4986,Sweden
4987,Region_4987,Norway
4988,Region_4988,Denmark
4989,Region_4989,Finland
4990,Region_4990,Poland
4991,Region_4991,Portugal
4992,Region_4992,Belgium
4993,Region_4993,Switzerland
4994,Region_4994,Austria
4995,Region_4995,Greece
4996,Region_4996,Ireland
4997,Region_4997,Thailand
4998,Region_4998,Vietnam
4999,Region_4999,Malaysia
5000,Region_5000,Indonesia
